PersonID1,PersonID2,CompanyID,Category,Debt,CriminalRecord,Relation
EMP001644,CIT014496,COMP000055,Employee,259248.29,True,Close Family
CIT014496,EMP001644,COMP000055,Citizen,132690.59,False,Close Family
EMP001660,CIT014056,COMP000055,Employee,277623.64,False,Close Family
CIT014056,EMP001660,COMP000055,Citizen,192947.45,False,Close Family
EMP001656,CIT014566,COMP000055,Employee,106735.28,False,Close Family
CIT014566,EMP001656,COMP000055,Citizen,151987.34,False,Close Family
EMP001636,CIT014543,COMP000055,Employee,194784.24,False,Close Family
CIT014543,EMP001636,COMP000055,Citizen,133013.49,False,Close Family
EMP001625,CIT014277,COMP000055,Employee,253303.01,False,Close Family
CIT014277,EMP001625,COMP000055,Citizen,243549.8,False,Close Family
EMP001652,CIT014136,COMP000055,Employee,252170.27,True,Close Family
CIT014136,EMP001652,COMP000055,Citizen,183888.7,False,Close Family
EMP001664,CIT014449,COMP000055,Employee,113451.18,True,Close Family
CIT014449,EMP001664,COMP000055,Citizen,112658.57,False,Close Family
EMP001619,CIT013937,COMP000055,Employee,244547.55,False,Close Family
CIT013937,EMP001619,COMP000055,Citizen,155190.79,False,Close Family
EMP001653,CIT014632,COMP000055,Employee,117676.99,False,Close Family
CIT014632,EMP001653,COMP000055,Citizen,194359.21,True,Close Family
EMP001611,CIT013942,COMP000055,Employee,293613.16,True,Close Family
CIT013942,EMP001611,COMP000055,Citizen,223485.47,False,Close Family
EMP001645,CIT014064,COMP000055,Employee,238471.78,True,Close Family
CIT014064,EMP001645,COMP000055,Citizen,106794.27,False,Close Family
EMP001650,CIT014303,COMP000055,Employee,152927.01,False,Close Family
CIT014303,EMP001650,COMP000055,Citizen,109681.02,False,Close Family
EMP001690,CIT014391,COMP000055,Employee,235506.32,False,Close Family
CIT014391,EMP001690,COMP000055,Citizen,151586.96,False,Close Family
EMP001635,CIT013830,COMP000055,Employee,226478.26,True,Close Family
CIT013830,EMP001635,COMP000055,Citizen,248195.68,False,Close Family
EMP001681,CIT014226,COMP000055,Employee,241479.4,False,Close Family
CIT014226,EMP001681,COMP000055,Citizen,132116.26,True,Close Family
EMP001599,CIT013844,COMP000055,Owner,375981.72,True,Close Family
CIT013844,EMP001599,COMP000055,Citizen,130530.21,False,Close Family
EMP001614,CIT014501,COMP000055,Employee,186694.45,False,Close Family
CIT014501,EMP001614,COMP000055,Citizen,139075.37,False,Close Family
EMP001613,CIT014253,COMP000055,Employee,175093.79,False,Close Family
CIT014253,EMP001613,COMP000055,Citizen,88462.82,False,Close Family
EMP001688,CIT014437,COMP000055,Employee,218631.64,True,Close Family
CIT014437,EMP001688,COMP000055,Citizen,155432.86,False,Close Family
EMP001670,CIT014032,COMP000055,Employee,104485.18,False,Close Family
CIT014032,EMP001670,COMP000055,Citizen,110160.05,False,Close Family
EMP001624,CIT013903,COMP000055,Employee,209683.83,True,Close Family
CIT013903,EMP001624,COMP000055,Citizen,204758.92,False,Close Family
EMP001694,CIT013793,COMP000055,Employee,155057.64,True,Close Family
CIT013793,EMP001694,COMP000055,Citizen,123156.02,False,Close Family
EMP001699,CIT013812,COMP000055,Employee,103828.97,False,Close Family
CIT013812,EMP001699,COMP000055,Citizen,115380.25,False,Close Family
EMP001603,CIT014445,COMP000055,Employee,166725.68,False,Close Family
CIT014445,EMP001603,COMP000055,Citizen,134388.12,False,Close Family
EMP001672,CIT014166,COMP000055,Employee,162555.6,False,Close Family
CIT014166,EMP001672,COMP000055,Citizen,199091.1,False,Close Family
EMP001601,CIT013800,COMP000055,Owner,550835.31,False,Close Family
CIT013800,EMP001601,COMP000055,Citizen,129812.87,False,Close Family
EMP001693,CIT013823,COMP000055,Employee,239427.16,False,Close Family
CIT013823,EMP001693,COMP000055,Citizen,102703.64,False,Close Family
EMP001668,CIT013960,COMP000055,Employee,148299.3,True,Close Family
CIT013960,EMP001668,COMP000055,Citizen,169937.22,False,Close Family
EMP001647,CIT014666,COMP000055,Employee,164902.36,True,Close Family
CIT014666,EMP001647,COMP000055,Citizen,107035.13,False,Close Family
EMP001683,CIT013980,COMP000055,Employee,285636.42,False,Close Family
CIT013980,EMP001683,COMP000055,Citizen,234864.61,False,Close Family
EMP001634,CIT014464,COMP000055,Employee,277825.58,False,Close Family
CIT014464,EMP001634,COMP000055,Citizen,115598.48,False,Close Family
EMP001674,CIT014587,COMP000055,Employee,252870.68,False,Close Family
CIT014587,EMP001674,COMP000055,Citizen,192525.49,False,Close Family
EMP001608,CIT013935,COMP000055,Employee,280354.81,True,Close Family
CIT013935,EMP001608,COMP000055,Citizen,184393.08,False,Close Family
EMP001629,CIT014534,COMP000055,Employee,224094.76,False,Close Family
CIT014534,EMP001629,COMP000055,Citizen,168404.4,False,Close Family
EMP001659,CIT014218,COMP000055,Employee,164605.47,False,Close Family
CIT014218,EMP001659,COMP000055,Citizen,128849.86,False,Close Family
EMP001658,CIT014128,COMP000055,Employee,107795.86,False,Close Family
CIT014128,EMP001658,COMP000055,Citizen,122893.2,False,Close Family
EMP001632,CIT014165,COMP000055,Employee,281645.7,False,Close Family
CIT014165,EMP001632,COMP000055,Citizen,321711.63,False,Close Family
EMP001600,CIT014668,COMP000055,Owner,517033.1,True,Close Family
CIT014668,EMP001600,COMP000055,Citizen,245702.9,False,Close Family
EMP001607,CIT014388,COMP000055,Employee,177565.22,False,Close Family
CIT014388,EMP001607,COMP000055,Citizen,195027.69,False,Close Family
EMP001727,EMP001750,COMP000057,Employee,0.0,False,Distant Family
EMP001750,EMP001727,COMP000057,Employee,0.0,False,Distant Family
EMP001748,EMP001731,COMP000057,Employee,0.0,False,Distant Family
EMP001731,EMP001748,COMP000057,Employee,0.0,False,Distant Family
EMP001778,EMP001796,COMP000058,Employee,0.0,False,Distant Family
EMP001796,EMP001778,COMP000058,Employee,86229.91,False,Distant Family
EMP001780,EMP001802,COMP000058,Employee,0.0,False,Distant Family
EMP001802,EMP001780,COMP000058,Employee,0.0,False,Distant Family
EMP001819,EMP001871,COMP000058,Employee,0.0,False,Close Family
EMP001871,EMP001819,COMP000058,Employee,0.0,False,Close Family
EMP001870,EMP001792,COMP000058,Employee,0.0,False,Distant Family
EMP001792,EMP001870,COMP000058,Employee,0.0,False,Distant Family
EMP001891,EMP001899,COMP000060,Employee,0.0,False,Close Family
EMP001899,EMP001891,COMP000060,Employee,0.0,False,Close Family
EMP001918,EMP001938,COMP000062,Employee,0.0,False,Distant Family
EMP001938,EMP001918,COMP000062,Employee,79162.62,True,Distant Family
EMP001933,EMP001920,COMP000062,Employee,91747.36,False,Distant Family
EMP001920,EMP001933,COMP000062,Employee,0.0,False,Distant Family
EMP001957,EMP001950,COMP000062,Employee,0.0,False,Distant Family
EMP001950,EMP001957,COMP000062,Employee,0.0,False,Distant Family
EMP001972,EMP001912,COMP000062,Employee,0.0,False,Distant Family
EMP001912,EMP001972,COMP000062,Employee,0.0,False,Distant Family
EMP002030,EMP002042,COMP000064,Employee,0.0,False,Distant Family
EMP002042,EMP002030,COMP000064,Employee,0.0,False,Distant Family
EMP002041,EMP002020,COMP000064,Employee,0.0,False,Distant Family
EMP002020,EMP002041,COMP000064,Employee,0.0,False,Distant Family
EMP002055,EMP002052,COMP000064,Employee,0.0,False,Distant Family
EMP002052,EMP002055,COMP000064,Employee,64227.07,False,Distant Family
EMP002090,EMP002157,COMP000065,Employee,0.0,False,Distant Family
EMP002157,EMP002090,COMP000065,Employee,0.0,True,Distant Family
EMP002105,EMP002093,COMP000065,Employee,0.0,False,Distant Family
EMP002093,EMP002105,COMP000065,Employee,0.0,False,Distant Family
EMP002122,EMP002119,COMP000065,Employee,0.0,False,Distant Family
EMP002119,EMP002122,COMP000065,Employee,0.0,False,Distant Family
EMP002159,EMP002088,COMP000065,Employee,0.0,False,Distant Family
EMP002088,EMP002159,COMP000065,Employee,0.0,False,Distant Family
EMP002225,EMP002142,COMP000065,Employee,0.0,False,Distant Family
EMP002142,EMP002225,COMP000065,Employee,0.0,False,Distant Family
EMP002240,EMP002242,COMP000067,Owner,0.0,False,Distant Family
EMP002242,EMP002240,COMP000067,Employee,0.0,False,Distant Family
EMP002243,EMP002242,COMP000067,Employee,0.0,False,Distant Family
EMP002242,EMP002243,COMP000067,Employee,0.0,False,Distant Family
EMP002275,EMP002271,COMP000068,Employee,0.0,False,Distant Family
EMP002271,EMP002275,COMP000068,Employee,0.0,False,Distant Family
EMP002281,EMP002275,COMP000068,Employee,0.0,False,Distant Family
EMP002275,EMP002281,COMP000068,Employee,0.0,False,Distant Family
EMP002312,EMP002294,COMP000070,Employee,200068.11,False,Close Family
EMP002294,EMP002312,COMP000070,Employee,492733.65,True,Close Family
EMP002296,EMP002298,COMP000070,Employee,356163.15,True,Distant Family
EMP002298,EMP002296,COMP000070,Employee,352327.35,True,Distant Family
EMP002296,EMP002294,COMP000070,Employee,356163.15,True,Close Family
EMP002294,EMP002296,COMP000070,Employee,492733.65,True,Close Family
EMP002296,EMP002312,COMP000070,Employee,356163.15,True,Distant Family
EMP002312,EMP002296,COMP000070,Employee,200068.11,False,Distant Family
EMP002297,EMP002314,COMP000070,Employee,463974.39,False,Close Family
EMP002314,EMP002297,COMP000070,Employee,250344.38,True,Close Family
EMP002291,EMP002314,COMP000070,Employee,289481.74,False,Distant Family
EMP002314,EMP002291,COMP000070,Employee,250344.38,True,Distant Family
EMP002314,EMP002293,COMP000070,Employee,250344.38,True,Close Family
EMP002293,EMP002314,COMP000070,Employee,203214.59,False,Close Family
EMP002293,EMP002291,COMP000070,Employee,203214.59,False,Close Family
EMP002291,EMP002293,COMP000070,Employee,289481.74,False,Close Family
EMP002293,EMP002297,COMP000070,Employee,203214.59,False,Close Family
EMP002297,EMP002293,COMP000070,Employee,463974.39,False,Close Family
EMP002315,CIT027627,COMP000070,Employee,220281.42,False,Close Family
CIT027627,EMP002315,COMP000070,Citizen,179422.5,True,Close Family
EMP002298,CIT027609,COMP000070,Employee,352327.35,True,Close Family
CIT027609,EMP002298,COMP000070,Citizen,310891.72,False,Close Family
EMP002302,CIT027645,COMP000070,Employee,326657.67,False,Close Family
CIT027645,EMP002302,COMP000070,Citizen,390029.59,False,Close Family
EMP002306,CIT027408,COMP000070,Employee,425634.3,False,Close Family
CIT027408,EMP002306,COMP000070,Citizen,352583.3,False,Close Family
EMP002303,CIT027587,COMP000070,Employee,258713.79,False,Close Family
CIT027587,EMP002303,COMP000070,Citizen,398911.53,False,Close Family
EMP002300,CIT027701,COMP000070,Employee,222009.22,False,Close Family
CIT027701,EMP002300,COMP000070,Citizen,363418.91,False,Close Family
EMP002299,CIT027583,COMP000070,Employee,494821.86,True,Close Family
CIT027583,EMP002299,COMP000070,Citizen,161606.28,False,Close Family
EMP002314,CIT027410,COMP000070,Employee,250344.38,True,Close Family
CIT027410,EMP002314,COMP000070,Citizen,350775.61,True,Close Family
EMP002310,CIT027654,COMP000070,Employee,216419.81,True,Close Family
CIT027654,EMP002310,COMP000070,Citizen,249227.28,True,Close Family
EMP002296,CIT027760,COMP000070,Employee,356163.15,True,Close Family
CIT027760,EMP002296,COMP000070,Citizen,151251.51,False,Close Family
EMP002307,CIT027403,COMP000070,Employee,296256.36,False,Close Family
CIT027403,EMP002307,COMP000070,Citizen,154931.79,False,Close Family
EMP002313,CIT027477,COMP000070,Employee,453163.82,False,Close Family
CIT027477,EMP002313,COMP000070,Citizen,166900.35,False,Close Family
EMP002309,CIT027715,COMP000070,Employee,476207.42,True,Close Family
CIT027715,EMP002309,COMP000070,Citizen,266493.1,False,Close Family
EMP002289,CIT027468,COMP000070,Owner,815687.99,True,Close Family
CIT027468,EMP002289,COMP000070,Citizen,396303.06,False,Close Family
EMP002292,CIT027571,COMP000070,Employee,317936.54,True,Close Family
CIT027571,EMP002292,COMP000070,Citizen,332842.5,False,Close Family
EMP002294,CIT027635,COMP000070,Employee,492733.65,True,Close Family
CIT027635,EMP002294,COMP000070,Citizen,202836.6,False,Close Family
EMP002305,CIT027731,COMP000070,Employee,337408.58,True,Close Family
CIT027731,EMP002305,COMP000070,Citizen,349729.44,True,Close Family
EMP002301,CIT027556,COMP000070,Employee,378609.91,True,Close Family
CIT027556,EMP002301,COMP000070,Citizen,310159.89,False,Close Family
EMP002311,CIT027362,COMP000070,Employee,325608.54,True,Close Family
CIT027362,EMP002311,COMP000070,Citizen,199686.56,False,Close Family
EMP002304,CIT027720,COMP000070,Employee,394624.13,True,Close Family
CIT027720,EMP002304,COMP000070,Citizen,259802.81,False,Close Family
EMP002290,CIT027535,COMP000070,Owner,624395.89,False,Close Family
CIT027535,EMP002290,COMP000070,Citizen,352763.08,True,Close Family
EMP002295,CIT027641,COMP000070,Employee,307157.7,True,Close Family
CIT027641,EMP002295,COMP000070,Citizen,153341.19,False,Close Family
EMP002312,CIT027421,COMP000070,Employee,200068.11,False,Close Family
CIT027421,EMP002312,COMP000070,Citizen,193263.55,False,Close Family
EMP002297,CIT027531,COMP000070,Employee,463974.39,False,Close Family
CIT027531,EMP002297,COMP000070,Citizen,190599.29,True,Close Family
EMP002291,CIT027744,COMP000070,Employee,289481.74,False,Close Family
CIT027744,EMP002291,COMP000070,Citizen,349717.45,False,Close Family
EMP002293,CIT027455,COMP000070,Employee,203214.59,False,Close Family
CIT027455,EMP002293,COMP000070,Citizen,163916.95,False,Close Family
EMP002308,CIT027749,COMP000070,Employee,498720.34,True,Close Family
CIT027749,EMP002308,COMP000070,Citizen,348516.89,False,Close Family
EMP000639,SIPA000029,COMP000022,Employee,262965.02,True,Close Family
SIPA000029,EMP000639,COMP000022,SIP Approver,0.0,False,Close Family
EMP000823,SIPA000054,COMP000027,Employee,272402.9,False,Close Family
SIPA000054,EMP000823,COMP000027,SIP Approver,0.0,False,Close Family
EMP001575,SIPA000049,COMP000054,Employee,116710.87,True,Close Family
SIPA000049,EMP001575,COMP000054,SIP Approver,0.0,False,Close Family
EMP000939,SIPA000035,COMP000029,Employee,218608.87,False,Close Family
SIPA000035,EMP000939,COMP000029,SIP Approver,0.0,False,Close Family
EMP000508,SIPA000048,COMP000018,Employee,81529.03,False,Close Family
SIPA000048,EMP000508,COMP000018,SIP Approver,0.0,False,Close Family
EMP001630,SIPA000005,COMP000055,Employee,133976.2,True,Close Family
SIPA000005,EMP001630,COMP000055,SIP Approver,0.0,False,Close Family
EMP000898,SIPA000017,COMP000028,Employee,231295.72,True,Close Family
SIPA000017,EMP000898,COMP000028,SIP Approver,0.0,False,Close Family
EMP002315,SIPA000047,COMP000070,Employee,220281.42,False,Close Family
SIPA000047,EMP002315,COMP000070,SIP Approver,0.0,False,Close Family
EMP001068,SIPA000031,COMP000035,Employee,238830.11,False,Close Family
SIPA000031,EMP001068,COMP000035,SIP Approver,0.0,False,Close Family
EMP000317,SIPA000002,COMP000016,Employee,128917.12,False,Close Family
SIPA000002,EMP000317,COMP000016,SIP Approver,0.0,False,Close Family
COMP000002,EMP000011,COMP000002,Company,0.0,False,Company
EMP000011,COMP000002,COMP000002,Employee,0.0,False,Company
COMP000002,EMP000009,COMP000002,Company,0.0,False,Company
EMP000009,COMP000002,COMP000002,Employee,0.0,False,Company
COMP000002,EMP000013,COMP000002,Company,0.0,False,Company
EMP000013,COMP000002,COMP000002,Employee,0.0,False,Company
COMP000004,EMP000027,COMP000004,Company,0.0,False,Company
EMP000027,COMP000004,COMP000004,Employee,0.0,False,Company
COMP000004,EMP000022,COMP000004,Company,0.0,False,Company
EMP000022,COMP000004,COMP000004,Employee,0.0,False,Company
COMP000005,EMP000029,COMP000005,Company,0.0,False,Company
EMP000029,COMP000005,COMP000005,Owner,0.0,False,Company
COMP000005,EMP000053,COMP000005,Company,0.0,False,Company
EMP000053,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000037,COMP000005,Company,0.0,False,Company
EMP000037,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000042,COMP000005,Company,0.0,False,Company
EMP000042,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000043,COMP000005,Company,0.0,False,Company
EMP000043,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000046,COMP000005,Company,0.0,False,Company
EMP000046,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000050,COMP000005,Company,0.0,False,Company
EMP000050,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000048,COMP000005,Company,0.0,False,Company
EMP000048,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000062,COMP000005,Company,0.0,False,Company
EMP000062,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000005,EMP000038,COMP000005,Company,0.0,False,Company
EMP000038,COMP000005,COMP000005,Employee,0.0,False,Company
COMP000006,EMP000084,COMP000006,Company,75604.65,False,Company
EMP000084,COMP000006,COMP000006,Employee,75604.65,False,Company
COMP000006,EMP000080,COMP000006,Company,75604.65,False,Company
EMP000080,COMP000006,COMP000006,Employee,0.0,False,Company
COMP000006,EMP000085,COMP000006,Company,75604.65,False,Company
EMP000085,COMP000006,COMP000006,Employee,0.0,False,Company
COMP000006,EMP000078,COMP000006,Company,75604.65,False,Company
EMP000078,COMP000006,COMP000006,Employee,0.0,False,Company
COMP000008,EMP000111,COMP000008,Company,0.0,False,Company
EMP000111,COMP000008,COMP000008,Employee,0.0,False,Company
COMP000008,EMP000106,COMP000008,Company,0.0,False,Company
EMP000106,COMP000008,COMP000008,Employee,0.0,False,Company
COMP000008,EMP000112,COMP000008,Company,0.0,False,Company
EMP000112,COMP000008,COMP000008,Employee,0.0,False,Company
COMP000008,EMP000101,COMP000008,Company,0.0,False,Company
EMP000101,COMP000008,COMP000008,Employee,0.0,False,Company
COMP000010,EMP000131,COMP000010,Company,0.0,False,Company
EMP000131,COMP000010,COMP000010,Employee,0.0,False,Company
COMP000010,EMP000155,COMP000010,Company,0.0,False,Company
EMP000155,COMP000010,COMP000010,Employee,0.0,False,Company
COMP000010,EMP000149,COMP000010,Company,0.0,False,Company
EMP000149,COMP000010,COMP000010,Employee,0.0,False,Company
COMP000010,EMP000142,COMP000010,Company,0.0,False,Company
EMP000142,COMP000010,COMP000010,Employee,0.0,False,Company
COMP000012,EMP000194,COMP000012,Company,0.0,False,Company
EMP000194,COMP000012,COMP000012,Employee,0.0,False,Company
COMP000012,EMP000199,COMP000012,Company,0.0,False,Company
EMP000199,COMP000012,COMP000012,Employee,0.0,False,Company
COMP000013,EMP000215,COMP000013,Company,0.0,False,Company
EMP000215,COMP000013,COMP000013,Employee,0.0,False,Company
COMP000013,EMP000200,COMP000013,Company,0.0,False,Company
EMP000200,COMP000013,COMP000013,Owner,0.0,False,Company
COMP000014,EMP000251,COMP000014,Company,68823.17,False,Company
EMP000251,COMP000014,COMP000014,Employee,68823.17,False,Company
COMP000014,EMP000235,COMP000014,Company,68823.17,False,Company
EMP000235,COMP000014,COMP000014,Employee,0.0,False,Company
COMP000015,EMP000259,COMP000015,Company,0.0,False,Company
EMP000259,COMP000015,COMP000015,Employee,0.0,False,Company
COMP000015,EMP000274,COMP000015,Company,0.0,False,Company
EMP000274,COMP000015,COMP000015,Employee,0.0,True,Company
COMP000015,EMP000260,COMP000015,Company,0.0,False,Company
EMP000260,COMP000015,COMP000015,Employee,0.0,False,Company
COMP000015,EMP000272,COMP000015,Company,0.0,False,Company
EMP000272,COMP000015,COMP000015,Employee,0.0,False,Company
COMP000016,EMP000310,COMP000016,Company,8737354.529999997,False,Company
EMP000310,COMP000016,COMP000016,Employee,60717.2,False,Company
COMP000016,EMP000342,COMP000016,Company,8737354.529999997,False,Company
EMP000342,COMP000016,COMP000016,Employee,65436.27,False,Company
COMP000016,EMP000316,COMP000016,Company,8737354.529999997,False,Company
EMP000316,COMP000016,COMP000016,Employee,109359.25,False,Company
COMP000016,EMP000287,COMP000016,Company,8737354.529999997,False,Company
EMP000287,COMP000016,COMP000016,Employee,62804.58,True,Company
COMP000016,EMP000340,COMP000016,Company,8737354.529999997,False,Company
EMP000340,COMP000016,COMP000016,Employee,61483.68,False,Company
COMP000016,EMP000278,COMP000016,Company,8737354.529999997,False,Company
EMP000278,COMP000016,COMP000016,Employee,101398.95,False,Company
COMP000016,EMP000328,COMP000016,Company,8737354.529999997,False,Company
EMP000328,COMP000016,COMP000016,Employee,67337.36,False,Company
COMP000016,EMP000312,COMP000016,Company,8737354.529999997,False,Company
EMP000312,COMP000016,COMP000016,Employee,76924.32,False,Company
COMP000016,EMP000364,COMP000016,Company,8737354.529999997,False,Company
EMP000364,COMP000016,COMP000016,Employee,124760.94,False,Company
COMP000016,EMP000339,COMP000016,Company,8737354.529999997,False,Company
EMP000339,COMP000016,COMP000016,Employee,100761.04,False,Company
COMP000016,EMP000345,COMP000016,Company,8737354.529999997,False,Company
EMP000345,COMP000016,COMP000016,Employee,56337.5,False,Company
COMP000016,EMP000315,COMP000016,Company,8737354.529999997,False,Company
EMP000315,COMP000016,COMP000016,Employee,61976.21,False,Company
COMP000016,EMP000317,COMP000016,Company,8737354.529999997,False,Company
EMP000317,COMP000016,COMP000016,Employee,128917.12,False,Company
COMP000016,EMP000358,COMP000016,Company,8737354.529999997,False,Company
EMP000358,COMP000016,COMP000016,Employee,66426.58,False,Company
COMP000016,EMP000298,COMP000016,Company,8737354.529999997,False,Company
EMP000298,COMP000016,COMP000016,Employee,53931.21,False,Company
COMP000016,EMP000344,COMP000016,Company,8737354.529999997,False,Company
EMP000344,COMP000016,COMP000016,Employee,83660.43,True,Company
COMP000016,EMP000311,COMP000016,Company,8737354.529999997,False,Company
EMP000311,COMP000016,COMP000016,Employee,103261.73,False,Company
COMP000016,EMP000313,COMP000016,Company,8737354.529999997,False,Company
EMP000313,COMP000016,COMP000016,Employee,52007.12,False,Company
COMP000016,EMP000314,COMP000016,Company,8737354.529999997,False,Company
EMP000314,COMP000016,COMP000016,Employee,71144.8,False,Company
COMP000016,EMP000289,COMP000016,Company,8737354.529999997,False,Company
EMP000289,COMP000016,COMP000016,Employee,68188.01,False,Company
COMP000016,EMP000319,COMP000016,Company,8737354.529999997,False,Company
EMP000319,COMP000016,COMP000016,Employee,108684.11,False,Company
COMP000016,EMP000354,COMP000016,Company,8737354.529999997,False,Company
EMP000354,COMP000016,COMP000016,Employee,56649.63,False,Company
COMP000016,EMP000318,COMP000016,Company,8737354.529999997,False,Company
EMP000318,COMP000016,COMP000016,Employee,58692.03,False,Company
COMP000016,EMP000292,COMP000016,Company,8737354.529999997,False,Company
EMP000292,COMP000016,COMP000016,Employee,69228.9,True,Company
COMP000016,EMP000276,COMP000016,Company,8737354.529999997,False,Company
EMP000276,COMP000016,COMP000016,Owner,248061.01,False,Company
COMP000016,EMP000327,COMP000016,Company,8737354.529999997,False,Company
EMP000327,COMP000016,COMP000016,Employee,68656.7,False,Company
COMP000016,EMP000334,COMP000016,Company,8737354.529999997,False,Company
EMP000334,COMP000016,COMP000016,Employee,67088.76,False,Company
COMP000016,EMP000350,COMP000016,Company,8737354.529999997,False,Company
EMP000350,COMP000016,COMP000016,Employee,84886.83,False,Company
COMP000016,EMP000305,COMP000016,Company,8737354.529999997,False,Company
EMP000305,COMP000016,COMP000016,Employee,111825.48,False,Company
COMP000016,EMP000294,COMP000016,Company,8737354.529999997,False,Company
EMP000294,COMP000016,COMP000016,Employee,67701.05,True,Company
COMP000016,EMP000333,COMP000016,Company,8737354.529999997,False,Company
EMP000333,COMP000016,COMP000016,Employee,131707.21,False,Company
COMP000016,EMP000347,COMP000016,Company,8737354.529999997,False,Company
EMP000347,COMP000016,COMP000016,Employee,75464.07,False,Company
COMP000016,EMP000301,COMP000016,Company,8737354.529999997,False,Company
EMP000301,COMP000016,COMP000016,Employee,56107.8,False,Company
COMP000016,EMP000280,COMP000016,Company,8737354.529999997,False,Company
EMP000280,COMP000016,COMP000016,Employee,136236.37,False,Company
COMP000016,EMP000299,COMP000016,Company,8737354.529999997,False,Company
EMP000299,COMP000016,COMP000016,Employee,112790.04,True,Company
COMP000016,EMP000282,COMP000016,Company,8737354.529999997,False,Company
EMP000282,COMP000016,COMP000016,Employee,99211.63,False,Company
COMP000016,EMP000307,COMP000016,Company,8737354.529999997,False,Company
EMP000307,COMP000016,COMP000016,Employee,53668.32,False,Company
COMP000016,EMP000324,COMP000016,Company,8737354.529999997,False,Company
EMP000324,COMP000016,COMP000016,Employee,110577.48,False,Company
COMP000016,EMP000285,COMP000016,Company,8737354.529999997,False,Company
EMP000285,COMP000016,COMP000016,Employee,113340.09,False,Company
COMP000016,EMP000309,COMP000016,Company,8737354.529999997,False,Company
EMP000309,COMP000016,COMP000016,Employee,101167.74,False,Company
COMP000016,EMP000359,COMP000016,Company,8737354.529999997,False,Company
EMP000359,COMP000016,COMP000016,Employee,116519.72,False,Company
COMP000016,EMP000330,COMP000016,Company,8737354.529999997,False,Company
EMP000330,COMP000016,COMP000016,Employee,91039.68,False,Company
COMP000016,EMP000284,COMP000016,Company,8737354.529999997,False,Company
EMP000284,COMP000016,COMP000016,Employee,99261.81,False,Company
COMP000016,EMP000352,COMP000016,Company,8737354.529999997,False,Company
EMP000352,COMP000016,COMP000016,Employee,62429.72,False,Company
COMP000016,EMP000357,COMP000016,Company,8737354.529999997,False,Company
EMP000357,COMP000016,COMP000016,Employee,70162.73,True,Company
COMP000016,EMP000346,COMP000016,Company,8737354.529999997,False,Company
EMP000346,COMP000016,COMP000016,Employee,82235.38,False,Company
COMP000016,EMP000360,COMP000016,Company,8737354.529999997,False,Company
EMP000360,COMP000016,COMP000016,Employee,85883.05,False,Company
COMP000016,EMP000351,COMP000016,Company,8737354.529999997,False,Company
EMP000351,COMP000016,COMP000016,Employee,133061.94,False,Company
COMP000016,EMP000306,COMP000016,Company,8737354.529999997,False,Company
EMP000306,COMP000016,COMP000016,Employee,96253.47,False,Company
COMP000016,EMP000362,COMP000016,Company,8737354.529999997,False,Company
EMP000362,COMP000016,COMP000016,Employee,93913.49,False,Company
COMP000016,EMP000295,COMP000016,Company,8737354.529999997,False,Company
EMP000295,COMP000016,COMP000016,Employee,62063.59,False,Company
COMP000016,EMP000281,COMP000016,Company,8737354.529999997,False,Company
EMP000281,COMP000016,COMP000016,Employee,64707.35,False,Company
COMP000016,EMP000277,COMP000016,Company,8737354.529999997,False,Company
EMP000277,COMP000016,COMP000016,Owner,376039.67,True,Company
COMP000016,EMP000300,COMP000016,Company,8737354.529999997,False,Company
EMP000300,COMP000016,COMP000016,Employee,137357.86,False,Company
COMP000016,EMP000326,COMP000016,Company,8737354.529999997,False,Company
EMP000326,COMP000016,COMP000016,Employee,74595.77,True,Company
COMP000016,EMP000353,COMP000016,Company,8737354.529999997,False,Company
EMP000353,COMP000016,COMP000016,Employee,143834.05,True,Company
COMP000016,EMP000332,COMP000016,Company,8737354.529999997,False,Company
EMP000332,COMP000016,COMP000016,Employee,146947.04,False,Company
COMP000016,EMP000355,COMP000016,Company,8737354.529999997,False,Company
EMP000355,COMP000016,COMP000016,Employee,107447.31,False,Company
COMP000016,EMP000337,COMP000016,Company,8737354.529999997,False,Company
EMP000337,COMP000016,COMP000016,Employee,126949.29,True,Company
COMP000016,EMP000302,COMP000016,Company,8737354.529999997,False,Company
EMP000302,COMP000016,COMP000016,Employee,130620.13,False,Company
COMP000016,EMP000343,COMP000016,Company,8737354.529999997,False,Company
EMP000343,COMP000016,COMP000016,Employee,103258.94,True,Company
COMP000016,EMP000348,COMP000016,Company,8737354.529999997,False,Company
EMP000348,COMP000016,COMP000016,Employee,126022.79,False,Company
COMP000016,EMP000336,COMP000016,Company,8737354.529999997,False,Company
EMP000336,COMP000016,COMP000016,Employee,107161.27,False,Company
COMP000016,EMP000338,COMP000016,Company,8737354.529999997,False,Company
EMP000338,COMP000016,COMP000016,Employee,82367.92,False,Company
