EmployeeID,CompanyID,Role,WeeklyServiceHours,CitizensServed,FamilyRelations,CaretakingEducation,RecentWorkPermit,CriminalBackground,Debt
EMP002676,COMP000098,Employee,31.08,9,0,True,False,False,0.0
EMP002646,COMP000098,Employee,31.08,9,0,True,False,False,0.0
EMP001757,COMP000065,Employee,31.08,8,0,True,False,False,0.0
EMP002440,COMP000088,Employee,31.07,9,0,True,False,False,0.0
EMP002579,COMP000093,Employee,31.07,9,0,True,False,False,0.0
EMP002174,COMP000077,Employee,31.07,9,0,True,False,False,0.0
EMP000510,COMP000021,Employee,31.05,8,0,True,True,False,56535.63
EMP000758,COMP000027,Employee,31.05,9,1,True,True,False,81657.57
EMP001650,COMP000062,Employee,31.04,8,0,True,False,False,0.0
EMP002625,COMP000096,Employee,31.04,9,0,True,False,False,62881.6
EMP002814,COMP000103,Employee,31.04,9,0,True,False,False,0.0
EMP002723,COMP000099,Employee,31.04,9,0,True,False,False,0.0
EMP001404,COMP000055,Employee,31.03,8,1,True,False,False,216324.46
EMP003027,COMP000110,Employee,31.03,9,0,True,False,False,0.0
EMP000557,COMP000023,Employee,31.03,9,0,True,False,False,0.0
EMP003456,COMP000128,Employee,31.02,20,0,True,False,False,361307.64
EMP002878,COMP000104,Employee,31.02,9,0,True,False,False,0.0
EMP000928,COMP000034,Employee,31.02,9,0,True,False,False,0.0
EMP000540,COMP000022,Employee,31.0,8,0,True,False,False,0.0
EMP001992,COMP000073,Employee,30.99,8,0,True,False,False,0.0
EMP001823,COMP000070,Employee,30.98,9,0,True,False,False,298021.77
EMP003624,COMP000138,Employee,30.98,22,0,True,False,False,0.0
EMP000052,COMP000005,Employee,30.97,8,0,True,False,False,0.0
EMP001693,COMP000064,Employee,30.97,9,0,True,False,False,0.0
EMP001261,COMP000047,Employee,30.97,9,0,True,False,False,0.0
EMP000177,COMP000011,Employee,30.96,9,0,True,False,False,0.0
EMP002171,COMP000077,Employee,30.96,9,0,True,True,False,0.0
EMP002094,COMP000076,Employee,30.96,9,0,True,False,False,0.0
EMP003529,COMP000134,Employee,30.95,21,0,True,False,False,0.0
EMP002332,COMP000079,Employee,30.95,8,0,True,False,False,178362.18
EMP002921,COMP000106,Employee,30.95,10,0,True,False,False,0.0
EMP001020,COMP000039,Employee,30.95,8,0,True,False,False,0.0
EMP003303,COMP000123,Employee,30.94,21,0,True,False,False,0.0
EMP001736,COMP000065,Employee,30.94,9,1,False,False,False,0.0
EMP002673,COMP000098,Employee,30.93,9,0,True,False,False,0.0
EMP003606,COMP000137,Employee,30.92,23,1,True,True,True,280332.29
EMP003029,COMP000110,Employee,30.92,9,0,True,False,False,0.0
EMP002635,COMP000096,Employee,30.92,8,0,True,False,False,0.0
EMP001229,COMP000045,Employee,30.91,8,0,True,False,False,0.0
EMP001780,COMP000068,Employee,30.9,9,1,True,False,False,0.0
EMP002273,COMP000079,Employee,30.9,9,0,True,False,False,123990.59
EMP001403,COMP000055,Employee,30.89,9,0,True,False,False,156495.75
EMP001552,COMP000059,Employee,30.89,8,0,True,False,False,0.0
EMP002780,COMP000102,Employee,30.89,8,0,True,False,False,0.0
EMP001351,COMP000054,Employee,30.87,9,0,True,False,False,0.0
EMP001712,COMP000065,Employee,30.86,9,0,True,True,False,0.0
EMP003497,COMP000132,Employee,30.85,21,0,True,False,False,0.0
EMP000645,COMP000025,Employee,30.85,8,0,True,False,False,0.0
EMP000508,COMP000021,Employee,30.84,8,0,True,False,False,57695.32
EMP002535,COMP000091,Employee,30.84,9,0,True,True,False,0.0
EMP002030,COMP000074,Employee,30.84,9,0,True,False,False,0.0
EMP000919,COMP000034,Employee,30.83,9,0,True,False,False,0.0
EMP000852,COMP000031,Employee,30.82,9,0,True,False,False,0.0
EMP001859,COMP000071,Employee,30.82,9,1,True,False,False,0.0
EMP002282,COMP000079,Employee,30.82,9,0,True,True,True,274608.63
EMP003365,COMP000123,Employee,30.81,21,0,True,False,False,0.0
EMP001665,COMP000064,Employee,30.81,9,0,True,False,False,0.0
EMP000210,COMP000013,Employee,30.81,9,0,True,False,False,0.0
EMP001614,COMP000062,Employee,30.81,9,0,True,False,False,0.0
EMP000339,COMP000016,Employee,30.81,8,1,True,False,False,0.0
EMP001078,COMP000040,Employee,30.8,8,0,True,False,False,0.0
EMP002166,COMP000077,Employee,30.8,9,0,True,False,False,0.0
EMP002935,COMP000106,Employee,30.8,9,1,True,False,False,0.0
EMP001746,COMP000065,Employee,30.8,9,0,True,False,False,0.0
EMP001851,COMP000071,Employee,30.8,9,0,True,False,False,0.0
EMP002778,COMP000101,Employee,30.79,8,0,True,False,False,0.0
EMP003310,COMP000123,Employee,30.79,21,0,True,False,False,0.0
EMP000146,COMP000010,Employee,30.79,9,0,True,True,False,0.0
EMP003277,COMP000121,Employee,30.78,24,0,True,True,False,0.0
EMP001511,COMP000058,Employee,30.77,9,0,True,False,False,130965.72
EMP003133,COMP000113,Employee,30.77,21,0,True,False,False,0.0
EMP001692,COMP000064,Employee,30.76,9,0,True,False,False,0.0
EMP001783,COMP000068,Employee,30.75,9,0,True,False,False,0.0
EMP002782,COMP000102,Employee,30.75,8,0,True,False,False,0.0
EMP002153,COMP000077,Employee,30.75,9,0,True,False,False,0.0
EMP000909,COMP000034,Employee,30.73,9,0,True,False,False,0.0
EMP002852,COMP000104,Employee,30.73,9,0,True,False,False,0.0
EMP003402,COMP000127,Employee,30.73,21,0,True,False,False,0.0
EMP002922,COMP000106,Employee,30.73,10,0,True,True,False,0.0
EMP002553,COMP000091,Employee,30.71,9,0,True,False,False,0.0
EMP000118,COMP000009,Employee,30.71,8,0,True,False,False,0.0
EMP001654,COMP000063,Employee,30.7,9,0,True,False,False,0.0
EMP002312,COMP000079,Employee,30.7,9,0,True,False,False,264050.66
EMP002898,COMP000104,Employee,30.7,9,0,True,False,False,0.0
EMP000640,COMP000025,Employee,30.7,8,0,True,False,False,0.0
EMP001148,COMP000042,Employee,30.7,8,0,False,True,False,0.0
EMP003299,COMP000123,Employee,30.69,22,0,True,False,False,0.0
EMP001622,COMP000062,Employee,30.69,9,0,True,False,False,0.0
EMP000342,COMP000016,Employee,30.69,8,0,True,False,False,0.0
EMP001513,COMP000058,Employee,30.68,9,0,False,False,False,140526.53
EMP002299,COMP000079,Employee,30.68,9,0,True,False,True,288411.64
EMP000597,COMP000024,Employee,30.67,8,0,True,False,False,0.0
EMP002403,COMP000086,Employee,30.67,9,0,True,False,False,0.0
EMP000671,COMP000026,Employee,30.66,8,0,True,False,False,0.0
EMP003531,COMP000134,Employee,30.66,21,0,True,False,False,0.0
EMP001432,COMP000056,Employee,30.66,8,0,True,False,False,160586.18
EMP001280,COMP000048,Owner,30.66,9,0,True,False,False,62341.19
EMP001112,COMP000041,Employee,30.65,8,0,True,False,False,0.0
EMP001056,COMP000040,Employee,30.65,9,0,True,False,False,0.0
EMP000217,COMP000014,Owner,30.65,9,0,True,False,False,0.0
EMP003380,COMP000125,Employee,30.65,21,0,True,False,True,286346.28
EMP002484,COMP000088,Employee,30.65,8,0,True,False,False,0.0
EMP003235,COMP000119,Employee,30.65,22,0,True,False,False,0.0
EMP000587,COMP000024,Employee,30.65,9,0,True,False,False,0.0
EMP002415,COMP000086,Employee,30.64,9,0,True,False,False,0.0
EMP000187,COMP000011,Employee,30.64,9,0,True,False,False,0.0
EMP002529,COMP000091,Employee,30.62,10,0,True,False,False,0.0
EMP002784,COMP000103,Owner,30.62,9,0,True,False,False,0.0
EMP002239,COMP000078,Employee,30.61,9,0,True,False,False,0.0
EMP001810,COMP000069,Employee,30.59,8,0,True,False,True,0.0
EMP000735,COMP000027,Employee,30.59,9,0,True,False,False,0.0
EMP001291,COMP000050,Employee,30.59,8,1,True,False,False,242609.21
EMP003384,COMP000125,Employee,30.58,21,0,True,False,False,176713.48
EMP000294,COMP000016,Employee,30.58,9,0,True,False,False,0.0
EMP001265,COMP000047,Employee,30.58,8,0,False,False,False,0.0
EMP000584,COMP000024,Employee,30.57,9,0,True,False,False,0.0
EMP003247,COMP000119,Employee,30.56,22,0,True,False,False,0.0
EMP000511,COMP000021,Employee,30.56,8,0,True,False,False,103949.13
EMP002172,COMP000077,Employee,30.56,9,0,True,False,False,0.0
EMP000136,COMP000010,Employee,30.55,9,0,True,False,False,0.0
EMP003069,COMP000110,Employee,30.54,8,0,True,False,False,70016.49
EMP002381,COMP000084,Employee,30.54,8,0,True,False,False,0.0
EMP001848,COMP000071,Employee,30.54,9,1,True,True,False,0.0
EMP001399,COMP000055,Employee,30.53,9,0,False,False,True,283647.82
EMP001520,COMP000058,Employee,30.53,9,0,False,False,True,295401.39
EMP002791,COMP000103,Employee,30.53,9,0,True,False,False,0.0
EMP002733,COMP000099,Employee,30.5,9,0,True,False,False,0.0
EMP002828,COMP000103,Employee,30.49,9,0,True,False,False,0.0
EMP000985,COMP000037,Employee,30.48,9,0,True,True,False,0.0
EMP001533,COMP000058,Employee,30.47,8,0,True,False,False,112505.26
EMP000801,COMP000028,Employee,30.47,9,0,True,False,False,0.0
EMP002136,COMP000077,Employee,30.46,9,0,True,False,False,0.0
EMP000216,COMP000014,Owner,30.46,9,0,True,False,False,0.0
EMP003244,COMP000119,Employee,30.46,22,0,True,False,False,0.0
EMP001473,COMP000057,Employee,30.45,8,1,True,False,False,0.0
EMP000820,COMP000028,Employee,30.45,9,0,True,False,False,0.0
EMP000562,COMP000023,Employee,30.44,9,0,True,False,False,0.0
EMP003722,COMP000139,Employee,30.44,22,0,True,False,False,0.0
EMP001266,COMP000047,Employee,30.43,8,0,True,False,False,0.0
EMP000025,COMP000004,Employee,30.43,10,0,True,False,False,0.0
EMP001884,COMP000072,Employee,30.43,9,0,True,False,False,123728.75
EMP001632,COMP000062,Employee,30.43,8,0,True,True,False,0.0
EMP002480,COMP000088,Employee,30.42,8,0,True,False,False,0.0
EMP001800,COMP000068,Employee,30.42,8,0,True,False,False,0.0
EMP002067,COMP000076,Employee,30.41,9,0,True,False,False,0.0
EMP002012,COMP000074,Owner,30.41,9,0,True,False,False,81568.77
EMP001367,COMP000054,Employee,30.4,8,0,True,False,False,0.0
EMP002960,COMP000108,Employee,30.39,9,0,True,False,False,0.0
EMP002745,COMP000099,Employee,30.37,9,0,True,False,False,0.0
EMP001253,COMP000047,Employee,30.37,9,0,True,False,False,0.0
EMP003284,COMP000121,Employee,30.36,24,0,True,False,False,0.0
EMP000374,COMP000017,Employee,30.36,9,0,True,False,False,0.0
EMP000622,COMP000024,Employee,30.36,8,0,True,False,False,0.0
EMP000936,COMP000034,Employee,30.35,8,0,True,False,False,0.0
EMP001568,COMP000060,Employee,30.35,8,0,True,False,False,0.0
EMP000766,COMP000027,Employee,30.35,9,0,True,False,False,0.0
EMP001730,COMP000065,Employee,30.35,9,0,True,False,False,0.0
EMP002260,COMP000079,Employee,30.35,9,0,True,True,False,250255.78
EMP002154,COMP000077,Employee,30.34,9,0,True,False,False,0.0
EMP001865,COMP000071,Employee,30.34,9,0,True,False,False,0.0
EMP000461,COMP000021,Employee,30.34,9,0,True,False,False,77405.52
EMP000489,COMP000021,Employee,30.34,9,0,True,True,True,141731.36
EMP001811,COMP000069,Employee,30.34,8,0,True,False,False,0.0
EMP002708,COMP000099,Employee,30.32,9,0,True,False,False,0.0
EMP002280,COMP000079,Employee,30.32,9,0,True,False,False,241008.18
EMP003166,COMP000113,Employee,30.31,21,0,True,False,False,0.0
EMP002917,COMP000105,Employee,30.31,7,0,True,False,True,0.0
EMP000570,COMP000023,Employee,30.31,8,1,True,False,False,91290.84
EMP001980,COMP000073,Employee,30.3,9,0,True,True,False,0.0
EMP003682,COMP000138,Employee,30.3,21,0,True,False,False,0.0
EMP000956,COMP000034,Employee,30.3,8,0,True,False,False,0.0
EMP002069,COMP000076,Employee,30.3,9,0,True,False,False,0.0
EMP002269,COMP000079,Employee,30.3,9,0,True,False,False,129339.02
EMP001939,COMP000072,Employee,30.29,8,1,True,False,True,220489.89
EMP002087,COMP000076,Employee,30.29,9,0,True,False,False,0.0
EMP003625,COMP000138,Employee,30.29,22,0,True,False,False,0.0
EMP000603,COMP000024,Employee,30.29,8,0,True,False,False,0.0
EMP002768,COMP000101,Employee,30.28,9,0,True,False,True,0.0
EMP002027,COMP000074,Employee,30.27,9,0,True,False,False,0.0
EMP003375,COMP000124,Employee,30.27,19,0,True,False,False,0.0
EMP002283,COMP000079,Employee,30.27,9,0,True,False,False,110726.96
EMP001728,COMP000065,Employee,30.27,9,0,True,False,False,0.0
EMP002838,COMP000104,Employee,30.27,9,0,True,True,False,0.0
EMP002827,COMP000103,Employee,30.26,9,0,True,False,False,0.0
EMP001073,COMP000040,Employee,30.26,8,0,True,False,False,0.0
EMP003404,COMP000128,Owner,30.25,21,0,True,False,True,973811.83
EMP002672,COMP000098,Employee,30.25,9,0,True,False,False,0.0
EMP002018,COMP000074,Employee,30.25,9,0,True,False,False,0.0
EMP000741,COMP000027,Employee,30.24,9,0,True,False,True,59788.9
EMP002157,COMP000077,Employee,30.23,9,0,True,False,False,0.0
EMP001263,COMP000047,Employee,30.23,8,0,True,False,False,0.0
EMP002867,COMP000104,Employee,30.23,9,1,True,False,False,0.0
EMP002972,COMP000108,Employee,30.22,9,0,False,False,False,0.0
EMP002070,COMP000076,Employee,30.21,9,0,True,False,False,0.0
EMP000697,COMP000027,Employee,30.21,9,0,True,False,False,0.0
EMP000199,COMP000012,Employee,30.21,7,1,True,False,False,0.0
EMP003663,COMP000138,Employee,30.21,22,0,True,False,False,0.0
EMP003634,COMP000138,Employee,30.2,22,0,True,False,False,0.0
EMP001411,COMP000055,Employee,30.18,8,0,True,False,False,140936.02
EMP002063,COMP000076,Employee,30.17,9,0,True,False,False,0.0
EMP003640,COMP000138,Employee,30.16,22,0,True,False,False,0.0
EMP001880,COMP000072,Employee,30.15,9,0,True,False,False,144247.74
EMP000031,COMP000005,Employee,30.15,9,0,True,False,False,0.0
EMP002407,COMP000086,Employee,30.14,9,0,False,False,False,0.0
EMP000266,COMP000015,Employee,30.14,9,0,True,False,False,0.0
EMP003560,COMP000135,Employee,30.14,22,1,True,False,False,0.0
EMP002010,COMP000073,Employee,30.14,8,0,True,False,False,0.0
EMP000742,COMP000027,Employee,30.14,9,1,True,True,False,0.0
EMP000403,COMP000017,Employee,30.13,9,0,True,False,False,66674.96
EMP003766,COMP000140,Employee,30.13,20,2,False,True,False,464850.95
EMP002709,COMP000099,Employee,30.12,9,1,True,False,False,0.0
EMP001159,COMP000042,Employee,30.12,8,0,True,False,False,56150.16
EMP000504,COMP000021,Employee,30.12,9,0,True,False,False,136204.27
EMP002150,COMP000077,Employee,30.12,9,0,True,False,False,0.0
EMP003753,COMP000140,Owner,30.11,20,0,True,False,True,757285.56
EMP002604,COMP000094,Employee,30.11,9,0,True,False,False,0.0
EMP001452,COMP000057,Employee,30.11,9,0,False,False,False,0.0
EMP003484,COMP000132,Employee,30.1,22,0,True,False,False,0.0
EMP002806,COMP000103,Employee,30.1,9,0,True,False,False,0.0
EMP002795,COMP000103,Employee,30.1,9,0,True,False,False,0.0
EMP002587,COMP000093,Employee,30.1,9,0,True,True,False,0.0
EMP001776,COMP000068,Employee,30.1,9,0,True,False,False,0.0
EMP003015,COMP000110,Employee,30.1,9,0,True,False,False,0.0
EMP002438,COMP000088,Employee,30.09,9,0,True,False,False,0.0
EMP002841,COMP000104,Employee,30.09,9,1,True,False,False,0.0
EMP002180,COMP000077,Employee,30.08,9,0,True,False,False,0.0
EMP003150,COMP000113,Employee,30.08,21,0,True,False,False,0.0
EMP001448,COMP000057,Employee,30.07,9,0,True,False,False,0.0
EMP002497,COMP000089,Employee,30.07,9,0,True,False,False,0.0
EMP001050,COMP000040,Employee,30.07,9,0,True,False,False,0.0
EMP002760,COMP000101,Employee,30.07,9,0,True,False,False,0.0
EMP003473,COMP000130,Employee,30.06,21,0,True,False,False,0.0
EMP001913,COMP000072,Employee,30.06,9,0,True,True,True,264894.3
EMP001743,COMP000065,Employee,30.06,9,0,True,False,False,0.0
EMP001696,COMP000064,Employee,30.06,9,0,True,False,False,0.0
EMP002594,COMP000093,Employee,30.05,8,0,True,False,False,0.0
EMP003489,COMP000132,Employee,30.04,21,0,True,False,False,0.0
EMP002350,COMP000083,Employee,30.03,9,0,True,False,False,0.0
EMP001454,COMP000057,Employee,30.03,9,0,True,False,False,0.0
EMP002205,COMP000078,Employee,30.03,10,0,True,False,False,0.0
EMP000728,COMP000027,Employee,30.02,9,1,True,False,False,0.0
EMP000618,COMP000024,Employee,30.02,8,0,True,False,False,0.0
EMP000924,COMP000034,Employee,30.02,9,0,True,False,True,0.0
EMP000226,COMP000014,Employee,30.01,9,0,True,False,False,0.0
EMP003075,COMP000110,Employee,30.01,8,0,True,False,False,0.0
EMP001188,COMP000044,Employee,30.01,9,0,True,False,False,157848.95
EMP003576,COMP000135,Employee,30.0,21,0,True,False,False,0.0
EMP003074,COMP000110,Employee,30.0,8,0,True,False,False,0.0
EMP003649,COMP000138,Employee,29.99,22,0,True,False,False,0.0
EMP002190,COMP000077,Employee,29.99,8,0,True,False,False,0.0
EMP001216,COMP000044,Employee,29.98,8,0,True,False,False,155153.51
EMP001530,COMP000058,Employee,29.98,8,0,False,False,True,247744.63
EMP002259,COMP000079,Employee,29.98,9,0,True,False,False,281850.54
EMP002575,COMP000093,Owner,29.98,9,0,True,False,False,0.0
EMP002114,COMP000076,Employee,29.97,8,0,True,False,False,0.0
EMP000751,COMP000027,Employee,29.97,9,0,True,False,False,0.0
EMP003612,COMP000137,Employee,29.97,23,0,False,False,True,483732.42
EMP000596,COMP000024,Employee,29.96,8,0,True,False,False,0.0
EMP003010,COMP000110,Employee,29.96,9,0,True,False,False,0.0
EMP000923,COMP000034,Employee,29.96,9,0,True,False,False,0.0
EMP003423,COMP000128,Employee,29.96,21,0,True,True,True,218204.92
EMP000167,COMP000010,Employee,29.95,8,0,False,False,False,0.0
EMP001071,COMP000040,Employee,29.95,8,0,True,False,False,65197.32
EMP002879,COMP000104,Employee,29.94,9,0,True,False,False,0.0
EMP000539,COMP000022,Employee,29.94,8,0,True,False,False,0.0
EMP002764,COMP000101,Employee,29.94,9,0,True,False,False,0.0
EMP003731,COMP000139,Employee,29.93,22,0,True,False,False,0.0
EMP001824,COMP000070,Employee,29.93,9,0,True,False,True,167994.37
EMP002961,COMP000108,Employee,29.92,9,0,True,False,False,0.0
EMP001258,COMP000047,Employee,29.92,9,0,True,False,False,0.0
EMP003504,COMP000132,Employee,29.92,21,0,True,True,False,0.0
EMP002234,COMP000078,Employee,29.91,9,0,True,False,False,57689.19
EMP000967,COMP000036,Employee,29.9,8,0,True,False,False,77307.08
EMP002511,COMP000089,Employee,29.9,9,0,True,False,False,0.0
EMP002355,COMP000083,Employee,29.9,9,0,True,False,False,0.0
EMP000739,COMP000027,Employee,29.89,9,0,True,False,False,0.0
EMP003330,COMP000123,Employee,29.89,21,1,True,False,False,0.0
EMP002853,COMP000104,Employee,29.89,9,0,True,False,False,0.0
EMP000900,COMP000034,Employee,29.88,9,1,True,True,False,0.0
EMP001697,COMP000064,Employee,29.88,9,0,True,False,False,0.0
EMP003498,COMP000132,Employee,29.88,21,0,True,False,False,0.0
EMP003011,COMP000110,Employee,29.87,9,0,True,False,False,55116.61
EMP000155,COMP000010,Employee,29.87,9,1,True,False,False,0.0
EMP001949,COMP000073,Employee,29.85,9,0,True,False,False,0.0
EMP002541,COMP000091,Employee,29.85,9,0,True,False,False,0.0
EMP002476,COMP000088,Employee,29.85,8,0,True,False,False,0.0
EMP000760,COMP000027,Employee,29.84,9,0,True,False,False,0.0
EMP002664,COMP000098,Employee,29.84,9,0,True,False,False,0.0
EMP002106,COMP000076,Employee,29.84,9,0,True,False,False,0.0
EMP000080,COMP000006,Employee,29.83,8,1,True,False,False,0.0
EMP003578,COMP000135,Employee,29.83,21,0,True,False,False,0.0
EMP000215,COMP000013,Employee,29.83,8,1,True,False,False,0.0
EMP000898,COMP000034,Employee,29.83,9,0,True,False,False,0.0
EMP002739,COMP000099,Employee,29.83,9,0,True,False,False,0.0
EMP000610,COMP000024,Employee,29.83,8,0,True,False,False,0.0
EMP003429,COMP000128,Employee,29.81,21,0,True,True,True,452760.35
EMP002005,COMP000073,Employee,29.81,8,0,True,False,False,0.0
EMP001154,COMP000042,Employee,29.81,8,0,True,False,False,0.0
EMP002068,COMP000076,Employee,29.8,9,0,True,True,False,0.0
EMP003002,COMP000109,Employee,29.8,8,1,True,False,False,231780.36
EMP000912,COMP000034,Employee,29.8,9,0,True,False,False,0.0
EMP001106,COMP000041,Employee,29.79,8,0,True,False,False,0.0
EMP001156,COMP000042,Employee,29.79,8,1,True,False,False,0.0
EMP002002,COMP000073,Employee,29.79,8,0,True,False,False,0.0
EMP002463,COMP000088,Employee,29.78,8,0,True,False,False,0.0
EMP002082,COMP000076,Employee,29.77,9,0,True,False,False,0.0
EMP002245,COMP000078,Employee,29.77,9,1,True,False,False,0.0
EMP001611,COMP000062,Employee,29.75,9,0,True,False,False,0.0
EMP001832,COMP000070,Employee,29.75,8,0,False,True,False,189342.91
EMP001218,COMP000044,Employee,29.74,8,0,True,False,False,192535.12
EMP001036,COMP000040,Employee,29.73,9,0,True,False,False,0.0
EMP001284,COMP000049,Employee,29.73,8,0,True,False,False,257786.49
EMP002766,COMP000101,Employee,29.73,9,0,True,False,False,0.0
EMP001731,COMP000065,Employee,29.73,9,0,True,False,False,0.0
EMP002891,COMP000104,Employee,29.72,9,0,True,False,False,0.0
EMP002155,COMP000077,Employee,29.72,9,0,True,False,False,0.0
EMP003028,COMP000110,Employee,29.71,9,0,True,False,False,0.0
EMP003419,COMP000128,Employee,29.71,21,0,True,False,True,289445.11
EMP001571,COMP000060,Employee,29.7,8,0,True,False,False,0.0
EMP000195,COMP000012,Employee,29.7,7,0,True,False,False,0.0
EMP000411,COMP000017,Employee,29.7,9,0,True,True,False,0.0
EMP003570,COMP000135,Employee,29.7,21,0,True,False,False,0.0
EMP000033,COMP000005,Employee,29.69,9,0,True,False,False,0.0
EMP001528,COMP000058,Employee,29.69,9,0,True,False,True,242810.54
EMP002061,COMP000076,Employee,29.69,9,0,True,False,False,0.0
EMP000186,COMP000011,Employee,29.69,9,0,True,True,False,0.0
EMP000221,COMP000014,Employee,29.68,9,0,True,False,False,0.0
EMP001606,COMP000062,Employee,29.68,9,0,True,False,False,0.0
EMP003009,COMP000110,Owner,29.67,9,0,True,False,False,0.0
EMP002872,COMP000104,Employee,29.66,9,0,True,False,False,0.0
EMP001778,COMP000068,Employee,29.66,9,0,True,False,False,0.0
EMP003072,COMP000110,Employee,29.66,8,0,True,False,False,0.0
EMP000563,COMP000023,Employee,29.66,9,1,True,False,False,0.0
EMP002372,COMP000083,Employee,29.65,8,0,True,False,False,0.0
EMP003524,COMP000134,Owner,29.65,21,0,True,True,False,0.0
EMP002240,COMP000078,Employee,29.64,9,0,True,False,False,0.0
EMP001966,COMP000073,Employee,29.64,9,0,True,False,False,0.0
EMP002565,COMP000091,Employee,29.63,9,0,True,False,False,0.0
EMP000815,COMP000028,Employee,29.63,9,0,True,False,False,0.0
EMP002296,COMP000079,Employee,29.62,9,0,True,False,False,109439.34
EMP000348,COMP000016,Employee,29.62,8,0,True,False,False,0.0
EMP001344,COMP000054,Employee,29.62,9,0,True,False,False,0.0
EMP002956,COMP000108,Owner,29.62,9,0,True,False,False,0.0
EMP002613,COMP000096,Owner,29.62,9,0,True,False,False,0.0
EMP002115,COMP000076,Employee,29.61,8,0,True,False,False,0.0
EMP001979,COMP000073,Employee,29.61,9,0,True,False,False,0.0
EMP003095,COMP000111,Employee,29.61,23,0,True,False,False,0.0
EMP001547,COMP000058,Employee,29.61,8,0,True,False,True,226049.44
EMP001894,COMP000072,Employee,29.6,9,0,True,False,False,210132.68
EMP000150,COMP000010,Employee,29.6,9,0,True,False,False,0.0
EMP002178,COMP000077,Employee,29.59,9,0,True,False,False,0.0
EMP002017,COMP000074,Employee,29.59,9,0,True,False,False,0.0
EMP001689,COMP000064,Employee,29.59,9,0,True,False,False,0.0
EMP002662,COMP000098,Employee,29.59,9,0,True,False,False,0.0
EMP001097,COMP000041,Employee,29.58,9,1,True,False,False,0.0
EMP000916,COMP000034,Employee,29.58,9,0,True,False,False,0.0
EMP000485,COMP000021,Employee,29.58,9,0,True,False,False,74640.2
EMP003740,COMP000139,Employee,29.58,21,0,True,False,False,0.0
EMP001724,COMP000065,Employee,29.57,9,0,True,False,False,0.0
EMP000644,COMP000025,Employee,29.57,8,0,True,False,False,0.0
EMP000716,COMP000027,Employee,29.56,9,0,True,False,False,0.0
EMP002690,COMP000098,Employee,29.56,8,0,True,False,False,0.0
EMP003519,COMP000133,Owner,29.56,18,1,True,False,False,0.0
EMP002333,COMP000079,Employee,29.54,8,0,True,False,False,168248.89
EMP001546,COMP000058,Employee,29.54,8,0,True,False,False,257477.41
EMP000427,COMP000017,Employee,29.54,8,0,True,False,False,0.0
EMP002187,COMP000077,Employee,29.53,9,0,True,False,False,0.0
EMP002601,COMP000094,Employee,29.53,9,0,True,False,False,0.0
EMP000764,COMP000027,Employee,29.53,9,0,True,False,False,0.0
EMP000667,COMP000026,Employee,29.53,8,0,True,False,False,0.0
EMP002740,COMP000099,Employee,29.53,9,0,True,False,False,68114.67
EMP000248,COMP000014,Employee,29.52,8,0,True,False,False,0.0
EMP002924,COMP000106,Employee,29.51,9,0,True,False,False,0.0
EMP003208,COMP000116,Employee,29.51,23,0,True,False,False,0.0
EMP002199,COMP000078,Employee,29.51,10,0,True,False,False,0.0
EMP002989,COMP000108,Employee,29.51,8,0,True,False,False,0.0
EMP003343,COMP000123,Employee,29.51,21,0,True,True,True,0.0
EMP000134,COMP000010,Employee,29.5,9,0,True,False,False,0.0
EMP000078,COMP000006,Employee,29.5,9,1,True,False,False,0.0
EMP000079,COMP000006,Employee,29.5,9,0,True,False,False,0.0
EMP002159,COMP000077,Employee,29.5,9,0,True,True,False,0.0
EMP001764,COMP000067,Employee,29.5,8,0,True,False,False,0.0
EMP001462,COMP000057,Employee,29.49,9,1,True,False,False,0.0
EMP001415,COMP000055,Employee,29.49,8,0,True,True,False,288156.9
EMP000454,COMP000020,Employee,29.49,8,0,True,False,False,0.0
EMP000544,COMP000022,Employee,29.48,8,0,True,False,False,0.0
EMP000040,COMP000005,Employee,29.48,9,0,True,False,False,0.0
EMP002947,COMP000106,Employee,29.47,9,0,True,False,False,0.0
EMP000169,COMP000010,Employee,29.47,8,0,True,False,False,0.0
EMP002840,COMP000104,Employee,29.45,9,0,True,False,False,0.0
EMP002994,COMP000108,Employee,29.45,8,0,True,False,False,0.0
EMP000048,COMP000005,Employee,29.45,8,1,True,False,False,0.0
EMP000850,COMP000031,Employee,29.44,9,0,True,False,False,0.0
EMP001842,COMP000071,Employee,29.44,9,0,True,False,False,0.0
EMP002918,COMP000106,Owner,29.43,10,0,True,False,False,0.0
EMP001926,COMP000072,Employee,29.42,8,0,True,True,False,180042.46
EMP002962,COMP000108,Employee,29.42,9,1,True,False,False,0.0
EMP003309,COMP000123,Employee,29.42,21,0,True,False,False,0.0
EMP002109,COMP000076,Employee,29.41,8,0,True,False,False,0.0
EMP003085,COMP000110,Employee,29.41,8,0,True,False,False,0.0
EMP001070,COMP000040,Employee,29.41,8,1,True,False,False,0.0
EMP000131,COMP000010,Employee,29.4,9,1,True,False,False,0.0
EMP000209,COMP000013,Employee,29.4,9,0,True,False,False,0.0
EMP002430,COMP000088,Employee,29.39,9,0,True,False,False,0.0
EMP003034,COMP000110,Employee,29.37,9,0,True,False,False,0.0
EMP000851,COMP000031,Employee,29.37,9,0,True,False,False,0.0
EMP000205,COMP000013,Employee,29.37,9,0,True,False,False,0.0
