CitizenID,EmployeeID,ServiceType,WeeklyServiceHours,SIPResponsible,FamilyRelationsToServiceCompany,MedicalRecords,CriminalBackground,Debt
CIT001334,EMP000168,Meals,2.6,SIPA000022,0,True,False,0.0
CIT008765,EMP001019,Meals,2.6,SIPA000073,0,True,False,0.0
CIT014884,EMP001710,Cleaning,2.6,SIPA000042,0,True,True,0.0
CIT026203,EMP003011,Cleaning,2.6,SIPA000045,0,True,False,0.0
CIT025857,EMP002969,Cleaning,2.6,SIPA000027,0,True,False,0.0
CIT009607,EMP001093,Meals,2.6,SIPA000013,0,True,False,0.0
CIT040019,EMP003730,Transport,2.6,SIPA000003,0,True,False,0.0
CIT020736,EMP002408,Cleaning,2.6,SIPA000072,0,True,False,0.0
CIT004505,EMP000505,Meals,2.6,SIPA000077,0,True,False,0.0
CIT003452,EMP000381,Meals,2.6,SIPA000008,0,True,False,0.0
CIT003866,EMP000448,Meals,2.6,SIPA000012,0,True,False,0.0
CIT009840,EMP001130,Meals,2.6,SIPA000082,0,True,False,0.0
CIT022854,EMP002637,Cleaning,2.6,SIPA000058,0,True,False,0.0
CIT022523,EMP002588,Cleaning,2.6,SIPA000055,0,True,False,0.0
CIT031443,EMP003344,Transport,2.6,SIPA000037,0,True,False,0.0
CIT022554,EMP002602,Cleaning,2.6,SIPA000004,0,True,False,0.0
CIT011116,EMP001293,Meals,2.6,SIPA000046,0,True,False,0.0
CIT019070,EMP002229,Cleaning,2.6,SIPA000046,0,True,False,0.0
CIT017473,EMP002044,Cleaning,2.6,SIPA000007,0,True,False,0.0
CIT015364,EMP001772,Cleaning,2.6,SIPA000030,0,True,False,0.0
CIT010012,EMP001140,Meals,2.59,SIPA000008,0,True,False,0.0
CIT013004,EMP001500,Meals,2.59,SIPA000048,0,True,False,0.0
CIT003310,EMP000391,Meals,2.59,SIPA000030,0,True,False,0.0
CIT006483,EMP000706,Meals,2.59,SIPA000005,0,True,False,0.0
CIT000451,EMP000048,Meals,2.59,SIPA000041,0,True,False,0.0
CIT023742,EMP002735,Cleaning,2.59,SIPA000044,0,True,False,68292.28
CIT000082,EMP000012,Meals,2.59,SIPA000082,0,True,False,0.0
CIT024382,EMP002794,Cleaning,2.59,SIPA000028,0,True,False,0.0
CIT006828,EMP000796,Meals,2.59,SIPA000022,0,True,False,0.0
CIT002149,EMP000233,Meals,2.59,SIPA000017,0,True,False,0.0
CIT023161,EMP002658,Cleaning,2.59,SIPA000037,0,True,False,0.0
CIT025636,EMP002920,Cleaning,2.59,SIPA000052,0,True,False,0.0
CIT001240,EMP000124,Meals,2.59,SIPA000010,0,True,False,0.0
CIT018544,EMP002148,Cleaning,2.59,SIPA000012,0,True,False,0.0
CIT006598,EMP000726,Meals,2.59,SIPA000038,0,True,False,0.0
CIT030668,EMP003267,Transport,2.59,SIPA000082,0,True,False,0.0
CIT004577,EMP000526,Meals,2.59,SIPA000067,0,True,False,0.0
CIT017019,EMP001964,Cleaning,2.59,SIPA000045,0,True,False,0.0
CIT008688,EMP001011,Meals,2.59,SIPA000078,0,True,False,0.0
CIT005429,EMP000638,Meals,2.59,SIPA000017,0,True,False,0.0
CIT012224,EMP001388,Meals,2.59,SIPA000006,0,True,False,0.0
CIT002124,EMP000244,Meals,2.59,SIPA000074,0,True,False,0.0
CIT030760,EMP003281,Transport,2.59,SIPA000010,0,True,False,0.0
CIT007687,EMP000909,Meals,2.59,SIPA000061,0,True,False,0.0
CIT012702,EMP001462,Meals,2.59,SIPA000074,0,True,False,0.0
CIT038450,EMP003652,Transport,2.59,SIPA000074,0,True,False,0.0
CIT016483,EMP001899,Cleaning,2.59,SIPA000001,0,True,False,0.0
CIT021511,EMP002483,Cleaning,2.59,SIPA000027,0,True,False,0.0
CIT003426,EMP000431,Meals,2.59,SIPA000064,0,True,False,0.0
CIT013242,EMP001531,Meals,2.59,SIPA000040,0,True,False,0.0
CIT002844,EMP000303,Meals,2.59,SIPA000056,0,True,False,0.0
CIT014444,EMP001689,Cleaning,2.59,SIPA000012,0,True,False,0.0
CIT021815,EMP002519,Cleaning,2.59,SIPA000003,0,True,False,0.0
CIT015960,EMP001863,Cleaning,2.59,SIPA000052,0,True,False,0.0
CIT019567,EMP002283,Cleaning,2.59,SIPA000051,0,True,False,73136.27
CIT017911,EMP002105,Cleaning,2.59,SIPA000035,0,True,False,0.0
CIT023711,EMP002748,Cleaning,2.59,SIPA000013,0,True,False,0.0
CIT023690,EMP002727,Cleaning,2.59,SIPA000074,0,True,False,0.0
CIT013127,EMP001485,Meals,2.59,SIPA000007,0,True,False,0.0
CIT030062,EMP003252,Transport,2.59,SIPA000050,0,True,False,0.0
CIT021538,EMP002446,Cleaning,2.59,SIPA000054,0,True,False,0.0
CIT020681,EMP002389,Cleaning,2.59,SIPA000017,0,True,False,0.0
CIT031404,EMP003305,Transport,2.59,SIPA000080,0,True,False,0.0
CIT002920,EMP000288,Meals,2.59,SIPA000050,0,True,False,0.0
CIT013950,EMP001608,Cleaning,2.59,SIPA000010,0,True,False,0.0
CIT015955,EMP001858,Cleaning,2.59,SIPA000047,0,True,False,0.0
CIT022781,EMP002634,Cleaning,2.59,SIPA000067,0,True,True,0.0
CIT037340,EMP003560,Transport,2.59,SIPA000030,0,True,False,0.0
CIT000500,EMP000059,Meals,2.59,SIPA000008,0,True,False,0.0
CIT024501,EMP002821,Cleaning,2.59,SIPA000065,0,True,False,0.0
CIT034342,EMP003421,Transport,2.59,SIPA000066,0,True,False,0.0
CIT013330,EMP001551,Meals,2.59,SIPA000046,0,True,False,0.0
CIT014301,EMP001699,Cleaning,2.59,SIPA000033,0,True,False,0.0
CIT003091,EMP000277,Meals,2.59,SIPA000057,0,True,False,0.0
CIT006895,EMP000821,Meals,2.59,SIPA000007,0,True,False,0.0
CIT009434,EMP001120,Meals,2.59,SIPA000004,0,True,False,0.0
CIT005252,EMP000580,Meals,2.59,SIPA000004,0,True,False,0.0
CIT018811,EMP002147,Cleaning,2.59,SIPA000033,0,True,False,0.0
CIT017089,EMP001965,Cleaning,2.59,SIPA000033,0,True,False,0.0
CIT022730,EMP002629,Cleaning,2.59,SIPA000016,0,True,False,0.0
CIT010034,EMP001162,Meals,2.59,SIPA000030,0,True,False,0.0
CIT012039,EMP001374,Meals,2.59,SIPA000067,0,True,False,0.0
CIT010900,EMP001278,Meals,2.59,SIPA000076,0,True,False,0.0
CIT020040,EMP002252,Cleaning,2.59,SIPA000032,0,True,False,0.0
CIT006279,EMP000787,Meals,2.59,SIPA000047,0,True,False,0.0
CIT036117,EMP003550,Transport,2.59,SIPA000037,0,True,False,0.0
CIT025915,EMP002984,Cleaning,2.59,SIPA000003,0,True,False,0.0
CIT009883,EMP001173,Meals,2.59,SIPA000043,0,True,False,0.0
CIT017139,EMP001946,Cleaning,2.59,SIPA000001,0,True,False,0.0
CIT036799,EMP003552,Transport,2.59,SIPA000063,0,True,False,0.0
CIT006113,EMP000716,Meals,2.59,SIPA000045,0,True,False,0.0
CIT004646,EMP000526,Meals,2.59,SIPA000054,0,True,False,0.0
CIT016307,EMP001871,Cleaning,2.59,SIPA000071,0,True,False,92988.35
CIT035732,EMP003513,Transport,2.59,SIPA000062,0,True,False,0.0
CIT008478,EMP000978,Meals,2.59,SIPA000032,0,True,False,0.0
CIT015430,EMP001796,Cleaning,2.59,SIPA000014,0,True,False,0.0
CIT026541,EMP003017,Cleaning,2.59,SIPA000055,0,True,False,0.0
CIT033884,EMP003443,Transport,2.59,SIPA000018,0,True,False,0.0
CIT022150,EMP002561,Cleaning,2.59,SIPA000010,0,True,False,0.0
CIT013986,EMP001644,Cleaning,2.59,SIPA000046,0,True,False,0.0
CIT025528,EMP002948,Cleaning,2.59,SIPA000026,0,True,False,0.0
CIT036101,EMP003534,Transport,2.59,SIPA000021,0,True,False,0.0
CIT022111,EMP002565,Cleaning,2.59,SIPA000053,0,True,False,0.0
CIT002358,EMP000268,Meals,2.59,SIPA000062,0,True,False,0.0
CIT006366,EMP000779,Meals,2.59,SIPA000052,0,True,False,0.0
CIT022093,EMP002547,Cleaning,2.59,SIPA000035,0,True,False,0.0
CIT022184,EMP002552,Cleaning,2.59,SIPA000044,0,True,False,0.0
CIT020446,EMP002353,Cleaning,2.59,SIPA000028,0,True,False,0.0
CIT000440,EMP000037,Meals,2.59,SIPA000030,0,True,True,0.0
CIT036706,EMP003582,Transport,2.59,SIPA000052,0,True,False,0.0
CIT003781,EMP000406,Meals,2.59,SIPA000009,0,True,False,0.0
CIT026757,EMP003067,Cleaning,2.59,SIPA000025,0,True,False,0.0
CIT023206,EMP002703,Cleaning,2.59,SIPA000082,0,True,False,0.0
CIT010406,EMP001204,Meals,2.59,SIPA000074,0,True,False,0.0
CIT015736,EMP001829,Cleaning,2.59,SIPA000074,0,True,False,0.0
CIT025199,EMP002885,Cleaning,2.59,SIPA000025,0,True,False,0.0
CIT029448,EMP003217,Transport,2.59,SIPA000010,0,True,False,0.0
CIT008153,EMP000950,Meals,2.59,SIPA000035,0,True,False,0.0
CIT021366,EMP002466,Cleaning,2.59,SIPA000046,0,True,False,0.0
CIT009978,EMP001160,Meals,2.59,SIPA000056,0,True,False,0.0
CIT014690,EMP001728,Cleaning,2.58,SIPA000012,0,True,False,0.0
CIT002255,EMP000257,Meals,2.58,SIPA000041,0,True,False,0.0
CIT029744,EMP003240,Transport,2.58,SIPA000060,0,True,False,0.0
CIT017497,EMP002026,Cleaning,2.58,SIPA000031,0,True,False,0.0
CIT023175,EMP002672,Cleaning,2.58,SIPA000051,0,True,False,0.0
CIT026464,EMP003023,Cleaning,2.58,SIPA000060,0,True,False,0.0
CIT003583,EMP000436,Meals,2.58,SIPA000057,0,True,False,0.0
CIT014596,EMP001688,Cleaning,2.58,SIPA000082,0,True,False,0.0
CIT023772,EMP002721,Cleaning,2.58,SIPA000074,0,True,False,0.0
CIT021611,EMP002501,Cleaning,2.58,SIPA000045,0,True,False,0.0
CIT029485,EMP003214,Transport,2.58,SIPA000047,0,True,False,57493.88
CIT021110,EMP002466,Cleaning,2.58,SIPA000036,0,True,False,91146.75
CIT016291,EMP001929,Cleaning,2.58,SIPA000055,0,True,False,0.0
CIT022700,EMP002622,Cleaning,2.58,SIPA000068,0,True,False,0.0
CIT017065,EMP002010,Cleaning,2.58,SIPA000009,0,True,False,0.0
CIT004046,EMP000522,Meals,2.58,SIPA000028,0,True,False,0.0
CIT010058,EMP001132,Meals,2.58,SIPA000054,0,True,False,0.0
CIT000123,EMP000019,Meals,2.58,SIPA000041,0,True,False,0.0
CIT018402,EMP002140,Cleaning,2.58,SIPA000034,0,True,False,0.0
CIT007878,EMP000930,Meals,2.58,SIPA000006,0,True,False,0.0
CIT000128,EMP000018,Meals,2.58,SIPA000046,0,True,False,0.0
CIT039995,EMP003706,Transport,2.58,SIPA000061,0,True,False,0.0
CIT008419,EMP000995,Meals,2.58,SIPA000055,0,True,False,0.0
CIT008025,EMP000907,Meals,2.58,SIPA000071,0,True,False,0.0
CIT000104,EMP000010,Meals,2.58,SIPA000022,0,True,False,0.0
CIT034947,EMP003475,Transport,2.58,SIPA000015,0,True,False,0.0
CIT004695,EMP000529,Meals,2.58,SIPA000021,0,True,False,0.0
CIT000698,EMP000076,Meals,2.58,SIPA000042,0,True,False,0.0
CIT010844,EMP001264,Meals,2.58,SIPA000020,0,True,False,0.0
CIT010864,EMP001242,Meals,2.58,SIPA000040,0,True,True,0.0
CIT013652,EMP001598,Cleaning,2.58,SIPA000040,0,True,False,51408.25
CIT007030,EMP000830,Meals,2.58,SIPA000060,0,True,False,0.0
CIT000136,EMP000014,Meals,2.58,SIPA000054,0,True,False,0.0
CIT017008,EMP001953,Cleaning,2.58,SIPA000034,0,True,False,0.0
CIT019256,EMP002244,Cleaning,2.58,SIPA000068,0,True,False,0.0
CIT015521,EMP001803,Cleaning,2.58,SIPA000023,0,True,False,0.0
CIT013679,EMP001625,Cleaning,2.58,SIPA000067,0,True,False,0.0
CIT009565,EMP001091,Meals,2.58,SIPA000053,0,True,False,0.0
CIT013605,EMP001623,Cleaning,2.58,SIPA000075,0,True,False,66358.85
CIT013966,EMP001624,Cleaning,2.58,SIPA000026,0,True,False,0.0
CIT025716,EMP002957,Cleaning,2.58,SIPA000050,0,True,False,0.0
CIT019559,EMP002275,Cleaning,2.58,SIPA000043,0,True,False,0.0
CIT012942,EMP001507,Meals,2.58,SIPA000068,0,True,False,0.0
CIT014470,EMP001664,Cleaning,2.58,SIPA000038,0,True,False,0.0
CIT002572,EMP000304,Meals,2.58,SIPA000030,0,True,False,0.0
CIT025581,EMP002933,Cleaning,2.58,SIPA000079,0,True,False,0.0
CIT036909,EMP003580,Transport,2.58,SIPA000009,0,True,False,0.0
CIT004560,EMP000532,Meals,2.58,SIPA000050,0,True,False,0.0
CIT004554,EMP000526,Meals,2.58,SIPA000044,0,True,False,0.0
CIT016504,EMP001920,Cleaning,2.58,SIPA000022,0,True,False,0.0
CIT007726,EMP000948,Meals,2.58,SIPA000018,0,True,False,0.0
CIT024821,EMP002843,Cleaning,2.58,SIPA000057,0,True,False,0.0
CIT014392,EMP001688,Cleaning,2.58,SIPA000042,0,True,False,0.0
CIT008796,EMP001022,Meals,2.58,SIPA000022,0,True,False,0.0
CIT002908,EMP000276,Meals,2.58,SIPA000038,0,True,False,0.0
CIT014398,EMP001694,Cleaning,2.58,SIPA000048,0,True,False,0.0
CIT018611,EMP002148,Cleaning,2.58,SIPA000079,0,True,False,0.0
CIT026311,EMP003036,Cleaning,2.58,SIPA000071,0,True,False,0.0
CIT026690,EMP003083,Cleaning,2.58,SIPA000040,0,True,False,0.0
CIT014955,EMP001728,Cleaning,2.58,SIPA000031,0,True,False,0.0
CIT007986,EMP000953,Meals,2.58,SIPA000032,0,True,False,0.0
CIT022763,EMP002616,Cleaning,2.58,SIPA000049,0,True,False,0.0
CIT003009,EMP000286,Meals,2.58,SIPA000057,0,True,False,0.0
CIT002709,EMP000350,Meals,2.58,SIPA000003,0,True,False,0.0
CIT024175,EMP002817,Cleaning,2.58,SIPA000067,0,True,False,0.0
CIT002627,EMP000359,Meals,2.58,SIPA000003,0,True,False,0.0
CIT001212,EMP000146,Meals,2.58,SIPA000064,0,True,False,0.0
CIT019129,EMP002231,Cleaning,2.58,SIPA000023,0,True,False,0.0
CIT020502,EMP002351,Cleaning,2.58,SIPA000002,0,True,False,0.0
CIT009896,EMP001132,Meals,2.58,SIPA000056,0,True,False,0.0
CIT019536,EMP002252,Cleaning,2.58,SIPA000020,0,True,False,0.0
CIT004092,EMP000500,Meals,2.58,SIPA000074,0,True,False,0.0
CIT019519,EMP002319,Cleaning,2.58,SIPA000003,0,True,False,0.0
CIT016194,EMP001906,Cleaning,2.58,SIPA000040,0,True,False,0.0
CIT011326,EMP001330,Meals,2.58,SIPA000010,0,True,False,0.0
CIT017592,EMP002037,Cleaning,2.58,SIPA000044,0,True,False,0.0
CIT002351,EMP000261,Meals,2.58,SIPA000055,0,True,False,0.0
CIT022086,EMP002540,Cleaning,2.58,SIPA000028,0,True,False,0.0
CIT021987,EMP002527,Cleaning,2.58,SIPA000011,0,True,False,0.0
CIT025136,EMP002906,Cleaning,2.58,SIPA000044,0,True,False,0.0
CIT010530,EMP001227,Meals,2.58,SIPA000034,0,True,False,0.0
CIT011709,EMP001346,Meals,2.58,SIPA000065,0,True,False,0.0
CIT017415,EMP002028,Cleaning,2.58,SIPA000031,0,True,False,0.0
CIT024037,EMP002761,Cleaning,2.58,SIPA000011,0,True,False,0.0
CIT026846,EMP003093,Transport,2.58,SIPA000032,0,True,False,0.0
CIT007376,EMP000857,Meals,2.58,SIPA000078,0,True,False,0.0
CIT001228,EMP000162,Meals,2.58,SIPA000080,0,True,False,0.0
CIT024079,EMP002778,Cleaning,2.58,SIPA000053,0,True,False,0.0
CIT016719,EMP001913,Cleaning,2.58,SIPA000073,0,True,False,0.0
CIT014148,EMP001590,Cleaning,2.58,SIPA000044,0,True,False,53906.55
CIT002031,EMP000223,Meals,2.58,SIPA000063,0,True,False,0.0
CIT007259,EMP000852,Meals,2.58,SIPA000043,0,True,False,0.0
CIT024851,EMP002873,Cleaning,2.58,SIPA000005,0,True,False,0.0
CIT025432,EMP002920,Cleaning,2.58,SIPA000012,0,True,False,0.0
CIT005889,EMP000691,Meals,2.58,SIPA000067,0,True,False,0.0
CIT023880,EMP002754,Cleaning,2.58,SIPA000018,0,True,False,68162.84
CIT009940,EMP001122,Meals,2.58,SIPA000018,0,True,False,0.0
CIT000039,EMP000004,Meals,2.58,SIPA000039,0,True,False,0.0
CIT020428,EMP002364,Cleaning,2.57,SIPA000010,0,True,True,0.0
CIT022850,EMP002637,Cleaning,2.57,SIPA000054,0,True,False,73924.37
CIT001154,EMP000138,Meals,2.57,SIPA000006,0,True,False,71101.71
CIT014822,EMP001754,Cleaning,2.57,SIPA000062,0,True,False,0.0
CIT021078,EMP002434,Cleaning,2.57,SIPA000004,0,True,False,0.0
CIT005077,EMP000601,Meals,2.57,SIPA000075,0,True,False,0.0
CIT008074,EMP000956,Meals,2.57,SIPA000038,0,True,True,0.0
CIT012223,EMP001387,Meals,2.57,SIPA000005,0,True,False,0.0
CIT031545,EMP003368,Transport,2.57,SIPA000057,0,True,False,0.0
CIT019397,EMP002214,Cleaning,2.57,SIPA000045,0,True,False,71185.41
CIT006292,EMP000705,Meals,2.57,SIPA000060,0,True,True,0.0
CIT013377,EMP001575,Meals,2.57,SIPA000011,0,True,False,0.0
CIT024236,EMP002786,Cleaning,2.57,SIPA000046,0,True,False,0.0
CIT020447,EMP002354,Cleaning,2.57,SIPA000029,0,True,False,0.0
CIT008503,EMP001003,Meals,2.57,SIPA000057,0,True,False,0.0
CIT008512,EMP000974,Meals,2.57,SIPA000066,0,True,False,0.0
CIT015490,EMP001772,Cleaning,2.57,SIPA000074,0,True,False,0.0
CIT010093,EMP001178,Meals,2.57,SIPA000007,0,True,False,63627.47
CIT015453,EMP001777,Cleaning,2.57,SIPA000037,0,True,False,0.0
CIT004132,EMP000472,Meals,2.57,SIPA000032,0,True,False,0.0
CIT031532,EMP003355,Transport,2.57,SIPA000044,0,True,False,0.0
CIT022890,EMP002651,Cleaning,2.57,SIPA000012,0,True,False,0.0
CIT000743,EMP000071,Meals,2.57,SIPA000005,0,True,False,0.0
CIT023960,EMP002759,Cleaning,2.57,SIPA000016,0,True,False,0.0
CIT007412,EMP000857,Meals,2.57,SIPA000032,0,True,False,0.0
CIT022707,EMP002629,Cleaning,2.57,SIPA000075,0,True,False,0.0
CIT001831,EMP000215,Meals,2.57,SIPA000027,0,True,False,0.0
CIT037654,EMP003601,Transport,2.57,SIPA000016,0,True,False,0.0
CIT022898,EMP002659,Cleaning,2.57,SIPA000020,0,True,False,0.0
CIT040120,EMP003739,Transport,2.57,SIPA000022,0,True,False,0.0
CIT018763,EMP002166,Cleaning,2.57,SIPA000067,0,True,False,0.0
CIT003715,EMP000416,Meals,2.57,SIPA000025,0,True,False,0.0
CIT021982,EMP002565,Cleaning,2.57,SIPA000006,0,True,False,0.0
CIT024412,EMP002824,Cleaning,2.57,SIPA000058,0,True,False,0.0
CIT016636,EMP001904,Cleaning,2.57,SIPA000072,0,True,False,0.0
CIT021293,EMP002457,Cleaning,2.57,SIPA000055,0,True,False,0.0
CIT034860,EMP003464,Transport,2.57,SIPA000010,0,True,False,0.0
CIT025122,EMP002892,Cleaning,2.57,SIPA000030,0,True,False,0.0
CIT000363,EMP000036,Meals,2.57,SIPA000035,0,True,False,0.0
CIT033747,EMP003426,Transport,2.57,SIPA000045,0,True,False,75970.9
CIT021517,EMP002489,Cleaning,2.57,SIPA000033,0,True,False,0.0
CIT010428,EMP001180,Meals,2.57,SIPA000014,0,True,False,0.0
CIT000462,EMP000059,Meals,2.57,SIPA000052,0,True,False,0.0
CIT023518,EMP002731,Cleaning,2.57,SIPA000066,0,True,False,0.0
CIT033329,EMP003389,Transport,2.57,SIPA000037,0,True,False,0.0
CIT025222,EMP002908,Cleaning,2.57,SIPA000048,0,True,False,0.0
CIT020904,EMP002396,Cleaning,2.57,SIPA000076,0,True,False,0.0
CIT017459,EMP002030,Cleaning,2.57,SIPA000075,0,True,False,0.0
CIT018734,EMP002137,Cleaning,2.57,SIPA000038,0,True,False,0.0
CIT024785,EMP002891,Cleaning,2.57,SIPA000021,0,True,False,59496.62
CIT021936,EMP002562,Cleaning,2.57,SIPA000042,0,True,False,0.0
CIT009570,EMP001096,Meals,2.57,SIPA000058,0,True,False,0.0
CIT024707,EMP002897,Cleaning,2.57,SIPA000025,0,True,False,0.0
CIT022518,EMP002583,Cleaning,2.57,SIPA000050,0,True,False,0.0
CIT012491,EMP001439,Meals,2.57,SIPA000027,0,True,False,0.0
CIT008250,EMP000961,Meals,2.57,SIPA000050,0,True,False,0.0
CIT027312,EMP003130,Transport,2.57,SIPA000006,0,True,False,0.0
CIT023409,EMP002642,Cleaning,2.57,SIPA000039,0,True,False,93284.4
CIT038349,EMP003636,Transport,2.57,SIPA000055,0,True,False,0.0
CIT002783,EMP000333,Meals,2.57,SIPA000077,0,True,False,0.0
CIT003069,EMP000346,Meals,2.57,SIPA000035,0,True,False,0.0
CIT029722,EMP003252,Transport,2.57,SIPA000038,0,True,False,69393.86
CIT040180,EMP003707,Transport,2.57,SIPA000082,0,True,False,69763.41
CIT004192,EMP000464,Meals,2.57,SIPA000010,0,True,False,0.0
CIT025436,EMP002924,Cleaning,2.57,SIPA000016,0,True,False,0.0
CIT026414,EMP003056,Cleaning,2.57,SIPA000010,0,True,False,0.0
CIT035100,EMP003478,Transport,2.57,SIPA000004,0,True,False,0.0
CIT022236,EMP002561,Cleaning,2.57,SIPA000014,0,True,False,0.0
CIT018475,EMP002146,Cleaning,2.57,SIPA000025,0,True,False,0.0
CIT007880,EMP000932,Meals,2.57,SIPA000008,0,True,False,0.0
CIT000887,EMP000098,Meals,2.57,SIPA000067,0,True,False,0.0
CIT024214,EMP002810,Cleaning,2.57,SIPA000024,0,True,False,0.0
CIT023185,EMP002682,Cleaning,2.57,SIPA000061,0,True,False,0.0
CIT020351,EMP002374,Cleaning,2.57,SIPA000015,0,True,False,0.0
CIT010379,EMP001223,Meals,2.57,SIPA000047,0,True,False,0.0
CIT000926,EMP000095,Meals,2.57,SIPA000024,0,True,False,0.0
CIT017517,EMP002046,Cleaning,2.57,SIPA000051,0,True,False,0.0
CIT004940,EMP000577,Meals,2.57,SIPA000020,0,True,False,0.0
CIT026518,EMP003077,Cleaning,2.57,SIPA000032,0,True,False,0.0
CIT005317,EMP000596,Meals,2.57,SIPA000069,0,True,False,0.0
CIT017184,EMP001991,Cleaning,2.57,SIPA000046,0,True,False,0.0
CIT011562,EMP001359,Meals,2.57,SIPA000082,0,True,False,0.0
CIT025416,EMP002938,Cleaning,2.57,SIPA000078,0,True,False,0.0
CIT016522,EMP001938,Cleaning,2.57,SIPA000040,0,True,False,0.0
CIT033829,EMP003448,Transport,2.57,SIPA000045,0,True,False,0.0
CIT018568,EMP002172,Cleaning,2.57,SIPA000036,0,True,False,0.0
CIT017713,EMP002054,Cleaning,2.57,SIPA000001,0,True,False,0.0
CIT018164,EMP002086,Cleaning,2.57,SIPA000042,0,True,False,0.0
CIT021810,EMP002522,Cleaning,2.57,SIPA000080,0,True,False,73979.77
CIT020768,EMP002404,Cleaning,2.57,SIPA000022,0,True,False,0.0
CIT021847,EMP002519,Cleaning,2.57,SIPA000035,0,True,False,0.0
CIT022304,EMP002573,Cleaning,2.57,SIPA000082,0,True,False,0.0
CIT001941,EMP000241,Meals,2.57,SIPA000055,0,True,False,0.0
CIT007256,EMP000849,Meals,2.57,SIPA000040,0,True,False,96551.11
CIT004315,EMP000519,Meals,2.57,SIPA000051,0,True,False,0.0
CIT020098,EMP002310,Cleaning,2.57,SIPA000008,0,True,False,0.0
CIT015208,EMP001784,Cleaning,2.57,SIPA000038,0,True,False,0.0
CIT003418,EMP000423,Meals,2.57,SIPA000056,0,True,False,0.0
CIT007747,EMP000884,Meals,2.57,SIPA000039,0,True,False,0.0
CIT007750,EMP000887,Meals,2.57,SIPA000042,0,True,False,0.0
CIT001801,EMP000201,Meals,2.57,SIPA000079,0,True,False,0.0
CIT026067,EMP003001,Cleaning,2.57,SIPA000073,0,True,True,0.0
CIT035141,EMP003479,Transport,2.57,SIPA000045,0,True,False,0.0
CIT000770,EMP000073,Meals,2.57,SIPA000032,0,True,False,0.0
CIT002915,EMP000283,Meals,2.57,SIPA000045,0,True,False,0.0
CIT030774,EMP003269,Transport,2.57,SIPA000024,0,True,False,0.0
CIT007678,EMP000900,Meals,2.57,SIPA000052,0,True,False,0.0
CIT004492,EMP000492,Meals,2.57,SIPA000064,0,True,False,0.0
CIT013457,EMP001567,Meals,2.57,SIPA000009,0,True,False,0.0
CIT007275,EMP000854,Meals,2.57,SIPA000059,0,True,False,0.0
CIT011617,EMP001350,Meals,2.57,SIPA000055,0,True,False,0.0
CIT001761,EMP000209,Meals,2.57,SIPA000039,0,True,False,0.0
CIT015372,EMP001780,Cleaning,2.57,SIPA000038,0,True,False,0.0
CIT002295,EMP000274,Meals,2.57,SIPA000081,0,True,False,0.0
CIT017375,EMP002030,Cleaning,2.57,SIPA000073,0,True,False,0.0
CIT027003,EMP003096,Transport,2.57,SIPA000025,0,True,False,0.0
CIT001681,EMP000199,Meals,2.57,SIPA000041,0,True,False,0.0
CIT020221,EMP002339,Cleaning,2.57,SIPA000049,0,True,False,0.0
CIT026425,EMP003067,Cleaning,2.57,SIPA000021,0,True,False,0.0
CIT001803,EMP000203,Meals,2.57,SIPA000081,0,True,False,0.0
CIT016658,EMP001926,Cleaning,2.56,SIPA000012,0,True,False,0.0
CIT001915,EMP000251,Meals,2.56,SIPA000029,0,True,False,0.0
CIT023838,EMP002743,Cleaning,2.56,SIPA000058,0,True,False,0.0
CIT003760,EMP000385,Meals,2.56,SIPA000070,0,True,False,0.0
CIT007400,EMP000857,Meals,2.56,SIPA000020,0,True,False,0.0
CIT024043,EMP002767,Cleaning,2.56,SIPA000017,0,True,False,0.0
CIT012080,EMP001415,Meals,2.56,SIPA000026,0,True,False,0.0
CIT026276,EMP003084,Cleaning,2.56,SIPA000036,0,True,False,0.0
CIT001295,EMP000129,Meals,2.56,SIPA000065,0,True,False,0.0
CIT009760,EMP001158,Meals,2.56,SIPA000002,0,True,False,0.0
CIT018778,EMP002181,Cleaning,2.56,SIPA000082,0,True,False,0.0
CIT023291,EMP002656,Cleaning,2.56,SIPA000003,0,True,False,0.0
CIT025476,EMP002930,Cleaning,2.56,SIPA000056,0,True,False,0.0
CIT023382,EMP002681,Cleaning,2.56,SIPA000012,0,True,False,0.0
CIT001829,EMP000213,Meals,2.56,SIPA000025,0,True,False,0.0
CIT024110,EMP002783,Cleaning,2.56,SIPA000002,0,True,False,70065.98
CIT022944,EMP002705,Cleaning,2.56,SIPA000066,0,True,False,84572.99
CIT020872,EMP002400,Cleaning,2.56,SIPA000044,0,True,False,0.0
CIT003780,EMP000405,Meals,2.56,SIPA000008,0,True,False,0.0
CIT023381,EMP002680,Cleaning,2.56,SIPA000011,0,True,False,0.0
CIT013854,EMP001584,Cleaning,2.56,SIPA000078,0,True,False,0.0
CIT012058,EMP001393,Meals,2.56,SIPA000004,0,True,False,0.0
CIT023562,EMP002731,Cleaning,2.56,SIPA000028,0,True,False,0.0
CIT002079,EMP000235,Meals,2.56,SIPA000029,0,True,False,0.0
CIT027289,EMP003107,Transport,2.56,SIPA000065,0,True,False,0.0
CIT006144,EMP000747,Meals,2.56,SIPA000076,0,True,False,0.0
CIT002706,EMP000347,Meals,2.56,SIPA000082,0,True,False,0.0
CIT021568,EMP002510,Cleaning,2.56,SIPA000002,0,True,False,0.0
